freq,deg_urb,coicop,unit,geo\TIME_PERIOD	1988 	1994 	1999 	2005 	2010 	2015 	2020 
A,DEG3,CP07,PM,EL	79 	: 	: 	107 	108 	96 	89 
A,DEG3,CP07,PM,ES	: 	116 	136 	121 	136 	130 	119 
A,DEG3,CP07,PM,EU15	: 	: 	: 	138 u	154 i	: 	: 
A,DEG3,CP07,PM,EU25	: 	: 	: 	131 e	145 i	: 	: 
A,DEG3,CP07,PM,EU27_2007	: 	: 	: 	130 u	144 i	: 	: 
A,DEG3,CP07,PM,EU27_2020	: 	: 	: 	: 	: 	128 e	123 e
A,DEG3,CP07,PM,FI	: 	158 	168 	167 	194 	172 	152 
A,DEG3,CP07,PM,FR	159 	: 	154 	123 	159 	149 	149 e
A,DEG3,CP07,PM,HR	: 	: 	: 	102 	108 	123 	142 
A,DEG3,CP07,PM,HU	: 	: 	: 	158 	93 	93 	71 
A,DEG3,CP07,PM,IE	: 	: 	: 	: 	144 	161 	124 
A,DEG3,CP07,PM,IT	180 	160 	147 	137 	122 	124 	109 
A,DEG3,CP07,PM,LT	: 	: 	: 	80 	90 	90 	110 
A,DEG3,CP07,PM,LU	128 	: 	155 	202 	169 	156 	186 
A,DEG3,CP07,PM,LV	: 	: 	: 	115 	113 	135 	135 
A,DEG3,CP07,PM,MT	: 	: 	: 	167 	: 	: 	: 
A,DEG3,CP07,PM,NL	: 	: 	: 	: 	200 	134 	111 
A,DEG3,CP07,PM,NO	: 	: 	: 	187 	178 	241 	169 
A,DEG3,CP07,PM,PL	: 	: 	: 	79 	88 	84 	91 
A,DEG3,CP07,PM,PT	141 	150 	144 	123 	151 	144 	141 
A,DEG3,CP07,PM,RO	: 	: 	: 	: 	: 	53 	51 
A,DEG3,CP07,PM,SE	: 	139 	143 	142 	129 	156 	: 
A,DEG3,CP07,PM,SI	: 	: 	: 	155 	147 	193 	197 
A,DEG3,CP07,PM,SK	: 	: 	: 	72 	80 	113 	92 
A,DEG3,CP07,PM,UK	94 	122 	153 	163 	168 	180 	: 
A,DEG3,CP07,PM,XK	: 	: 	: 	: 	: 	21 i	: 
A,DEG3,CP071,PM,AT	: 	: 	71 	87 	65 	63 	67 
A,DEG3,CP071,PM,BE	36 	40 	53 	40 	64 	55 	48 
A,DEG3,CP071,PM,BG	: 	: 	: 	6 	0 	4 	5 
A,DEG3,CP071,PM,CY	: 	: 	: 	78 	66 	22 	22 e
A,DEG3,CP071,PM,CZ	: 	: 	: 	34 	37 	30 	21 
A,DEG3,CP071,PM,DE	: 	77 	: 	43 	62 	53 	66 
A,DEG3,CP071,PM,DK	: 	83 	77 	83 	44 	77 	74 
A,DEG3,CP071,PM,EA	: 	: 	: 	48 u	56 i	: 	: 
A,DEG3,CP071,PM,EA12	: 	: 	: 	48 u	57 i	: 	: 
A,DEG3,CP071,PM,EA13	: 	: 	: 	48 u	58 i	: 	: 
A,DEG3,CP071,PM,EA17	: 	: 	: 	: 	57 i	: 	: 
A,DEG3,CP071,PM,EA18	: 	: 	: 	: 	56 i	: 	: 
A,DEG3,CP071,PM,EE	: 	: 	: 	28 	22 	51 	71 
A,DEG3,CP071,PM,EEA28	: 	: 	: 	48 e	51 i	: 	: 
A,DEG3,CP071,PM,EEA30_2007	: 	: 	: 	: 	51 i	: 	: 
A,DEG3,CP071,PM,EFTA	: 	: 	: 	99 u	99 u	: 	: 
A,DEG3,CP071,PM,EL	11 	: 	: 	46 	43 	22 	29 
A,DEG3,CP071,PM,ES	: 	40 	66 	54 	45 	33 	39 
A,DEG3,CP071,PM,EU15	: 	: 	: 	52 u	56 i	: 	: 
A,DEG3,CP071,PM,EU25	: 	: 	: 	48 e	51 i	: 	: 
A,DEG3,CP071,PM,EU27_2007	: 	: 	: 	47 u	50 i	: 	: 
A,DEG3,CP071,PM,FI	: 	79 	85 	83 	81 	69 	64 
A,DEG3,CP071,PM,FR	84 	: 	74 	56 	78 	75 	75 e
A,DEG3,CP071,PM,HR	: 	: 	: 	31 	19 	21 	42 
A,DEG3,CP071,PM,HU	: 	: 	: 	68 	28 	17 	9 
A,DEG3,CP071,PM,IE	: 	: 	: 	: 	48 	76 	42 
A,DEG3,CP071,PM,IT	62 	42 	43 	: 	20 	28 	31 
A,DEG3,CP071,PM,LT	: 	: 	: 	8 	6 	17 	37 
A,DEG3,CP071,PM,LU	83 	: 	85 	126 	96 	92 	118 
A,DEG3,CP071,PM,LV	: 	: 	: 	21 	10 	24 	44 
A,DEG3,CP071,PM,MT	: 	: 	: 	79 	: 	: 	: 
A,DEG3,CP071,PM,NL	: 	: 	: 	: 	127 	50 	49 
A,DEG3,CP071,PM,NO	: 	: 	: 	99 	99 	143 	98 
A,DEG3,CP071,PM,PL	: 	: 	: 	18 	19 	10 	14 
A,DEG3,CP071,PM,PT	60 	62 	76 	47 	42 	31 	: 
A,DEG3,CP071,PM,RO	: 	: 	: 	: 	: 	5 	: 
A,DEG3,CP071,PM,SE	: 	45 	66 	59 	44 	66 	: 
A,DEG3,CP071,PM,SI	: 	: 	: 	71 	71 	65 	78 
A,DEG3,CP071,PM,SK	: 	: 	: 	3 	12 	38 	29 
A,DEG3,CP071,PM,UK	25 	46 	74 	68 	50 	69 	: 
A,DEG3,CP071,PM,XK	: 	: 	: 	: 	: 	0 i	: 
A,DEG3,CP0711,PM,EEA28	: 	: 	: 	: 	94 u	: 	: 
A,DEG3,CP0711,PM,EEA30_2007	: 	: 	: 	: 	94 u	: 	: 
A,DEG3,CP0711,PM,EFTA	: 	: 	: 	: 	94 u	: 	: 
A,DEG3,CP0711,PM,NO	: 	: 	: 	: 	94 	: 	: 
A,DEG3,CP0712,PM,EEA28	: 	: 	: 	: 	3 u	: 	: 
A,DEG3,CP0712,PM,EEA30_2007	: 	: 	: 	: 	3 u	: 	: 
A,DEG3,CP0712,PM,EFTA	: 	: 	: 	: 	3 u	: 	: 
A,DEG3,CP0712,PM,NO	: 	: 	: 	: 	3 	: 	: 
A,DEG3,CP0713,PM,EEA28	: 	: 	: 	: 	2 u	: 	: 
A,DEG3,CP0713,PM,EEA30_2007	: 	: 	: 	: 	2 u	: 	: 
A,DEG3,CP0713,PM,EFTA	: 	: 	: 	: 	2 u	: 	: 
A,DEG3,CP0713,PM,NO	: 	: 	: 	: 	2 	: 	: 
A,DEG3,CP072,PM,AT	: 	: 	80 	91 	92 	91 	88 
A,DEG3,CP072,PM,BE	43 	68 	91 	95 	81 	87 	56 
A,DEG3,CP072,PM,BG	: 	: 	: 	28 	42 	51 	51 
A,DEG3,CP072,PM,CY	: 	: 	: 	71 	60 	89 	89 e
A,DEG3,CP072,PM,CZ	: 	: 	: 	71 	79 	89 	73 
A,DEG3,CP072,PM,DE	: 	73 	: 	: 	111 	87 	80 
A,DEG3,CP072,PM,DK	: 	76 	76 	62 	71 	72 	73 
A,DEG3,CP072,PM,EA	: 	: 	: 	49 u	89 i	: 	: 
A,DEG3,CP072,PM,EA12	: 	: 	: 	49 u	90 i	: 	: 
A,DEG3,CP072,PM,EA13	: 	: 	: 	49 u	90 i	: 	: 
A,DEG3,CP072,PM,EA17	: 	: 	: 	: 	89 i	: 	: 
A,DEG3,CP072,PM,EA18	: 	: 	: 	: 	89 i	: 	: 
A,DEG3,CP072,PM,EE	: 	: 	: 	73 	71 	65 	60 
A,DEG3,CP072,PM,EEA28	: 	: 	: 	56 e	87 i	: 	: 
A,DEG3,CP072,PM,EEA30_2007	: 	: 	: 	: 	86 i	: 	: 
A,DEG3,CP072,PM,EFTA	: 	: 	: 	70 u	60 u	: 	: 
A,DEG3,CP072,PM,EL	52 	: 	: 	52 	58 	63 	56 
A,DEG3,CP072,PM,ES	: 	69 	63 	61 	85 	89 	75 
A,DEG3,CP072,PM,EU15	: 	: 	: 	56 u	91 i	: 	: 
A,DEG3,CP072,PM,EU25	: 	: 	: 	56 e	87 i	: 	: 
A,DEG3,CP072,PM,EU27_2007	: 	: 	: 	56 u	86 i	: 	: 
A,DEG3,CP072,PM,FI	: 	71 	69 	74 	103 	92 	82 
A,DEG3,CP072,PM,FR	70 	: 	73 	45 	74 	66 	66 e
A,DEG3,CP072,PM,HR	: 	: 	: 	59 	78 	89 	95 
A,DEG3,CP072,PM,HU	: 	: 	: 	66 	53 	67 	56 
A,DEG3,CP072,PM,IE	: 	: 	: 	: 	84 	79 	71 
A,DEG3,CP072,PM,IT	114 	113 	93 	: 	94 	89 	74 
A,DEG3,CP072,PM,LT	: 	: 	: 	63 	76 	66 	71 
A,DEG3,CP072,PM,LU	41 	: 	61 	71 	69 	60 	64 
A,DEG3,CP072,PM,LV	: 	: 	: 	77 	88 	98 	80 
A,DEG3,CP072,PM,MT	: 	: 	: 	64 	: 	: 	: 
A,DEG3,CP072,PM,NL	: 	: 	: 	: 	66 	75 	59 
A,DEG3,CP072,PM,NO	: 	: 	: 	70 	60 	79 	59 
A,DEG3,CP072,PM,PL	: 	: 	: 	45 	58 	64 	73 
A,DEG3,CP072,PM,PT	66 	77 	60 	67 	100 	104 	: 
A,DEG3,CP072,PM,RO	: 	: 	: 	: 	: 	32 	: 
A,DEG3,CP072,PM,SE	: 	88 	62 	75 	74 	80 	: 
A,DEG3,CP072,PM,SI	: 	: 	: 	76 	71 	125 	117 
A,DEG3,CP072,PM,SK	: 	: 	: 	49 	51 	58 	56 
A,DEG3,CP072,PM,UK	50 	63 	68 	86 	103 	89 	: 
A,DEG3,CP072,PM,XK	: 	: 	: 	: 	: 	20 i	: 
A,DEG3,CP0721,PM,EEA28	: 	: 	: 	: 	6 u	: 	: 
A,DEG3,CP0721,PM,EEA30_2007	: 	: 	: 	: 	6 u	: 	: 
A,DEG3,CP0721,PM,EFTA	: 	: 	: 	: 	6 u	: 	: 
A,DEG3,CP0721,PM,NO	: 	: 	: 	: 	6 	: 	: 
A,DEG3,CP0722,PM,EEA28	: 	: 	: 	: 	37 u	: 	: 
A,DEG3,CP0722,PM,EEA30_2007	: 	: 	: 	: 	37 u	: 	: 
A,DEG3,CP0722,PM,EFTA	: 	: 	: 	: 	37 u	: 	: 
A,DEG3,CP0722,PM,NO	: 	: 	: 	: 	37 	: 	: 
A,DEG3,CP0723,PM,EEA28	: 	: 	: 	: 	14 u	: 	: 
A,DEG3,CP0723,PM,EEA30_2007	: 	: 	: 	: 	14 u	: 	: 
A,DEG3,CP0723,PM,EFTA	: 	: 	: 	: 	14 u	: 	: 
A,DEG3,CP0723,PM,NO	: 	: 	: 	: 	14 	: 	: 
A,DEG3,CP0724,PM,EEA28	: 	: 	: 	: 	4 u	: 	: 
A,DEG3,CP0724,PM,EEA30_2007	: 	: 	: 	: 	4 u	: 	: 
A,DEG3,CP0724,PM,EFTA	: 	: 	: 	: 	4 u	: 	: 
A,DEG3,CP0724,PM,NO	: 	: 	: 	: 	4 	: 	: 
A,DEG3,CP073,PM,AT	: 	: 	3 	4 	5 	4 	5 
A,DEG3,CP073,PM,BE	11 	5 	5 	6 	6 	5 	2 
A,DEG3,CP073,PM,BG	: 	: 	: 	14 	11 	10 	7 
A,DEG3,CP073,PM,CY	: 	: 	: 	12 	11 	11 	11 e
A,DEG3,CP073,PM,CZ	: 	: 	: 	15 	13 	13 	6 
A,DEG3,CP073,PM,DE	: 	12 	: 	11 	8 	8 	9 
A,DEG3,CP073,PM,DK	: 	12 	9 	8 	12 	9 	6 
A,DEG3,CP073,PM,EA	: 	: 	: 	12 u	7 i	: 	: 
A,DEG3,CP073,PM,EA12	: 	: 	: 	12 u	7 i	: 	: 
A,DEG3,CP073,PM,EA13	: 	: 	: 	12 u	7 i	: 	: 
A,DEG3,CP073,PM,EA17	: 	: 	: 	: 	7 i	: 	: 
A,DEG3,CP073,PM,EA18	: 	: 	: 	: 	7 i	: 	: 
A,DEG3,CP073,PM,EE	: 	: 	: 	13 	15 	12 	8 
A,DEG3,CP073,PM,EEA28	: 	: 	: 	12 e	9 i	: 	: 
A,DEG3,CP073,PM,EEA30_2007	: 	: 	: 	: 	9 i	: 	: 
A,DEG3,CP073,PM,EFTA	: 	: 	: 	18 u	19 u	: 	: 
A,DEG3,CP073,PM,EL	17 	: 	: 	9 	7 	10 	5 
A,DEG3,CP073,PM,ES	: 	6 	6 	5 	6 	7 	4 
A,DEG3,CP073,PM,EU15	: 	: 	: 	11 u	9 i	: 	: 
A,DEG3,CP073,PM,EU25	: 	: 	: 	12 e	9 i	: 	: 
A,DEG3,CP073,PM,EU27_2007	: 	: 	: 	12 u	9 i	: 	: 
A,DEG3,CP073,PM,FI	: 	8 	14 	9 	10 	12 	6 
A,DEG3,CP073,PM,FR	6 	: 	7 	23 	7 	7 	7 e
A,DEG3,CP073,PM,HR	: 	: 	: 	11 	10 	13 	5 
A,DEG3,CP073,PM,HU	: 	: 	: 	23 	12 	10 	6 
A,DEG3,CP073,PM,IE	: 	: 	: 	: 	12 	6 	11 
A,DEG3,CP073,PM,IT	5 	5 	11 	: 	8 	8 	4 
A,DEG3,CP073,PM,LT	: 	: 	: 	9 	8 	7 	3 
A,DEG3,CP073,PM,LU	4 	: 	9 	5 	4 	5 	5 
A,DEG3,CP073,PM,LV	: 	: 	: 	16 	16 	13 	11 
A,DEG3,CP073,PM,MT	: 	: 	: 	24 	: 	: 	: 
A,DEG3,CP073,PM,NL	: 	: 	: 	: 	7 	9 	3 
A,DEG3,CP073,PM,NO	: 	: 	: 	18 	19 	19 	12 
A,DEG3,CP073,PM,PL	: 	: 	: 	16 	11 	11 	4 
A,DEG3,CP073,PM,PT	15 	12 	8 	8 	9 	9 	: 
A,DEG3,CP073,PM,RO	: 	: 	: 	: 	: 	16 	: 
A,DEG3,CP073,PM,SE	: 	6 	15 	8 	9 	10 	: 
A,DEG3,CP073,PM,SI	: 	: 	: 	8 	5 	3 	3 
A,DEG3,CP073,PM,SK	: 	: 	: 	21 	16 	17 	7 
A,DEG3,CP073,PM,UK	20 	14 	12 	9 	15 	22 	: 
A,DEG3,CP073,PM,XK	: 	: 	: 	: 	: 	0 i	: 
A,DEG3,CP0731,PM,EEA28	: 	: 	: 	: 	2 u	: 	: 
A,DEG3,CP0731,PM,EEA30_2007	: 	: 	: 	: 	2 u	: 	: 
A,DEG3,CP0731,PM,EFTA	: 	: 	: 	: 	2 u	: 	: 
A,DEG3,CP0731,PM,NO	: 	: 	: 	: 	2 	: 	: 
A,DEG3,CP0732,PM,EEA28	: 	: 	: 	: 	4 u	: 	: 
A,DEG3,CP0732,PM,EEA30_2007	: 	: 	: 	: 	4 u	: 	: 
A,DEG3,CP0732,PM,EFTA	: 	: 	: 	: 	4 u	: 	: 
A,DEG3,CP0732,PM,NO	: 	: 	: 	: 	4 	: 	: 
A,DEG3,CP0733,PM,EEA28	: 	: 	: 	: 	5 u	: 	: 
A,DEG3,CP0733,PM,EEA30_2007	: 	: 	: 	: 	5 u	: 	: 
A,DEG3,CP0733,PM,EFTA	: 	: 	: 	: 	5 u	: 	: 
A,DEG3,CP0733,PM,NO	: 	: 	: 	: 	5 	: 	: 
A,DEG3,CP0734,PM,EEA28	: 	: 	: 	: 	3 u	: 	: 
A,DEG3,CP0734,PM,EEA30_2007	: 	: 	: 	: 	3 u	: 	: 
A,DEG3,CP0734,PM,EFTA	: 	: 	: 	: 	3 u	: 	: 
A,DEG3,CP0734,PM,NO	: 	: 	: 	: 	3 	: 	: 
A,DEG3,CP0736,PM,EEA28	: 	: 	: 	: 	6 u	: 	: 
A,DEG3,CP0736,PM,EEA30_2007	: 	: 	: 	: 	6 u	: 	: 
A,DEG3,CP0736,PM,EFTA	: 	: 	: 	: 	6 u	: 	: 
A,DEG3,CP0736,PM,NO	: 	: 	: 	: 	6 	: 	: 
A,DEG3,CP08,PM,AT	: 	: 	25 	23 	15 	13 	18 
A,DEG3,CP08,PM,BE	16 	19 	32 	26 	27 	30 	32 
A,DEG3,CP08,PM,BG	: 	: 	: 	44 	40 	40 	42 
A,DEG3,CP08,PM,CY	: 	: 	: 	35 	36 	41 	41 e
A,DEG3,CP08,PM,CZ	: 	: 	: 	46 	48 	44 	44 
A,DEG3,CP08,PM,DE	20 	19 	: 	28 	27 	26 	24 
A,DEG3,CP08,PM,DK	: 	19 	18 	22 	24 	26 	30 
A,DEG3,CP08,PM,EA	: 	: 	: 	28 u	28 i	: 	: 
A,DEG3,CP08,PM,EA12	: 	: 	: 	28 u	27 i	: 	: 
A,DEG3,CP08,PM,EA13	: 	: 	: 	28 u	27 i	: 	: 
A,DEG3,CP08,PM,EA17	: 	: 	: 	: 	28 i	: 	: 
A,DEG3,CP08,PM,EA18	: 	: 	: 	: 	28 i	: 	: 
A,DEG3,CP08,PM,EA20	: 	: 	: 	: 	: 	: 	28 
A,DEG3,CP08,PM,EE	: 	: 	: 	53 	53 	43 	44 
A,DEG3,CP08,PM,EEA28	: 	: 	: 	31 e	30 i	: 	: 
A,DEG3,CP08,PM,EEA30_2007	: 	: 	: 	: 	30 i	: 	: 
A,DEG3,CP08,PM,EFTA	: 	: 	: 	30 u	18 u	: 	: 
A,DEG3,CP08,PM,EL	12 	: 	: 	36 	33 	35 	38 
A,DEG3,CP08,PM,ES	: 	15 	19 	26 	31 	29 	35 
A,DEG3,CP08,PM,EU15	: 	: 	: 	28 u	27 i	: 	: 
A,DEG3,CP08,PM,EU25	: 	: 	: 	31 e	30 i	: 	: 
A,DEG3,CP08,PM,EU27_2007	: 	: 	: 	31 u	30 i	: 	: 
A,DEG3,CP08,PM,EU27_2020	: 	: 	: 	: 	: 	31 e	31 e
A,DEG3,CP08,PM,FI	: 	22 	31 	29 	24 	26 	27 
A,DEG3,CP08,PM,FR	22 	: 	21 	35 	28 	24 	24 e
A,DEG3,CP08,PM,HR	: 	: 	: 	42 	41 	46 	43 
A,DEG3,CP08,PM,HU	: 	: 	: 	58 	48 	61 	43 
A,DEG3,CP08,PM,IE	: 	: 	: 	: 	37 	38 	31 
A,DEG3,CP08,PM,IT	14 	17 	25 	22 	22 	28 	25 
A,DEG3,CP08,PM,LT	: 	: 	: 	43 	40 	38 	43 
A,DEG3,CP08,PM,LU	7 	: 	19 	22 	21 	24 	20 
A,DEG3,CP08,PM,LV	: 	: 	: 	55 	47 	40 	49 
A,DEG3,CP08,PM,MT	: 	: 	: 	29 	: 	: 	: 
A,DEG3,CP08,PM,NL	: 	: 	: 	: 	28 	31 	31 
A,DEG3,CP08,PM,NO	: 	: 	: 	30 	18 	22 	36 
A,DEG3,CP08,PM,PL	: 	: 	: 	45 	41 	44 	44 
A,DEG3,CP08,PM,PT	8 	24 	31 	32 	35 	33 	36 
A,DEG3,CP08,PM,RO	: 	: 	: 	: 	: 	36 	38 
A,DEG3,CP08,PM,SE	: 	15 	25 	28 	30 	31 	: 
A,DEG3,CP08,PM,SI	: 	: 	: 	39 	42 	47 	45 
A,DEG3,CP08,PM,SK	: 	: 	: 	38 	54 	50 	50 
A,DEG3,CP08,PM,UK	13 	20 	22 	24 	27 	31 	: 
A,DEG3,CP08,PM,XK	: 	: 	: 	: 	: 	36 i	: 
A,DEG3,CP081,PM,AT	: 	: 	0 	0 	1 	0 	0 
A,DEG3,CP081,PM,BE	1 	1 	2 	1 	1 	1 	1 
A,DEG3,CP081,PM,BG	: 	: 	: 	0 	0 	0 	0 
A,DEG3,CP081,PM,CY	: 	: 	: 	0 	0 	1 	1 e
A,DEG3,CP081,PM,CZ	: 	: 	: 	1 	1 	1 	1 
A,DEG3,CP081,PM,DE	: 	3 	: 	: 	2 	2 	2 
A,DEG3,CP081,PM,DK	: 	1 	1 	1 	1 	0 	0 
A,DEG3,CP081,PM,EA	: 	: 	: 	1 u	1 i	: 	: 
A,DEG3,CP081,PM,EA12	: 	: 	: 	1 u	1 i	: 	: 
A,DEG3,CP081,PM,EA13	: 	: 	: 	1 u	1 i	: 	: 
A,DEG3,CP081,PM,EA17	: 	: 	: 	: 	1 i	: 	: 
A,DEG3,CP081,PM,EA18	: 	: 	: 	: 	1 i	: 	: 
A,DEG3,CP081,PM,EE	: 	: 	: 	0 	1 	1 	1 
A,DEG3,CP081,PM,EEA28	: 	: 	: 	1 e	1 i	: 	: 
A,DEG3,CP081,PM,EEA30_2007	: 	: 	: 	: 	1 i	: 	: 
A,DEG3,CP081,PM,EFTA	: 	: 	: 	1 u	1 u	: 	: 
A,DEG3,CP081,PM,EL	0 	: 	: 	0 	0 	0 	1 
A,DEG3,CP081,PM,ES	: 	0 	0 	0 	0 	0 	0 
A,DEG3,CP081,PM,EU15	: 	: 	: 	1 u	1 i	: 	: 
A,DEG3,CP081,PM,EU25	: 	: 	: 	1 e	1 i	: 	: 
A,DEG3,CP081,PM,EU27_2007	: 	: 	: 	1 u	1 i	: 	: 
A,DEG3,CP081,PM,FI	: 	1 	1 	1 	1 	1 	1 
A,DEG3,CP081,PM,FR	3 	: 	2 	1 	1 	1 	1 e
A,DEG3,CP081,PM,HR	: 	: 	: 	0 	0 	1 	0 
A,DEG3,CP081,PM,HU	: 	: 	: 	0 	0 	0 	0 
A,DEG3,CP081,PM,IE	: 	: 	: 	: 	1 	1 	0 
A,DEG3,CP081,PM,IT	1 	1 	1 	: 	1 	1 	0 
A,DEG3,CP081,PM,LT	: 	: 	: 	0 	0 	0 	0 
A,DEG3,CP081,PM,LU	0 	: 	0 	0 	0 	0 	0 
A,DEG3,CP081,PM,LV	: 	: 	: 	0 	0 	0 	0 
A,DEG3,CP081,PM,MT	: 	: 	: 	2 	: 	: 	: 
A,DEG3,CP081,PM,NL	: 	: 	: 	: 	1 	1 	1 
A,DEG3,CP081,PM,NO	: 	: 	: 	1 	1 	1 	2 
A,DEG3,CP081,PM,PL	: 	: 	: 	: 	0 	0 	0 
A,DEG3,CP081,PM,PT	0 	0 	0 	0 	0 	0 	: 
A,DEG3,CP081,PM,RO	: 	: 	: 	: 	: 	0 	: 
A,DEG3,CP081,PM,SE	: 	1 	1 	1 	0 	1 	: 
A,DEG3,CP081,PM,SI	: 	: 	: 	: 	0 	0 	0 
A,DEG3,CP081,PM,SK	: 	: 	: 	1 	1 	0 	0 
A,DEG3,CP081,PM,UK	0 	3 	1 	1 	2 	2 	: 
A,DEG3,CP081,PM,XK	: 	: 	: 	: 	: 	0 i	: 
A,DEG3,CP082,PM,AT	: 	: 	2 	1 	1 	3 	4 
A,DEG3,CP082,PM,BE	1 	1 	1 	1 	2 	2 	2 
A,DEG3,CP082,PM,BG	: 	: 	: 	2 	0 	0 	1 
A,DEG3,CP082,PM,CY	: 	: 	: 	3 	2 	2 	2 e
A,DEG3,CP082,PM,CZ	: 	: 	: 	3 	2 	3 	3 
A,DEG3,CP082,PM,DE	: 	1 	: 	: 	1 	2 	3 
A,DEG3,CP082,PM,DK	: 	2 	1 	1 	2 	5 	5 
A,DEG3,CP082,PM,EA	: 	: 	: 	1 u	1 i	: 	: 
A,DEG3,CP082,PM,EA12	: 	: 	: 	1 u	1 i	: 	: 
A,DEG3,CP082,PM,EA13	: 	: 	: 	1 u	1 i	: 	: 
A,DEG3,CP082,PM,EA17	: 	: 	: 	: 	1 i	: 	: 
A,DEG3,CP082,PM,EA18	: 	: 	: 	: 	1 i	: 	: 
A,DEG3,CP082,PM,EE	: 	: 	: 	2 	2 	3 	4 
A,DEG3,CP082,PM,EEA28	: 	: 	: 	1 e	1 i	: 	: 
A,DEG3,CP082,PM,EEA30_2007	: 	: 	: 	: 	1 i	: 	: 
A,DEG3,CP082,PM,EFTA	: 	: 	: 	3 u	3 u	: 	: 
A,DEG3,CP082,PM,EL	1 	: 	: 	0 	0 	0 	1 
A,DEG3,CP082,PM,ES	: 	0 	0 	1 	0 	2 	3 
A,DEG3,CP082,PM,EU15	: 	: 	: 	1 u	1 i	: 	: 
A,DEG3,CP082,PM,EU25	: 	: 	: 	1 e	1 i	: 	: 
A,DEG3,CP082,PM,EU27_2007	: 	: 	: 	1 u	1 i	: 	: 
A,DEG3,CP082,PM,FI	: 	3 	4 	3 	2 	4 	3 
A,DEG3,CP082,PM,FR	3 	: 	0 	2 	1 	2 	2 e
A,DEG3,CP082,PM,HR	: 	: 	: 	2 	1 	2 	3 
A,DEG3,CP082,PM,HU	: 	: 	: 	2 	1 	2 	2 
A,DEG3,CP082,PM,IE	: 	: 	: 	: 	1 	3 	2 
A,DEG3,CP082,PM,IT	0 	0 	: 	: 	1 	2 	2 
A,DEG3,CP082,PM,LT	: 	: 	: 	2 	2 	1 	5 
A,DEG3,CP082,PM,LU	5 	: 	4 	2 	1 	1 	2 
A,DEG3,CP082,PM,LV	: 	: 	: 	2 	1 	3 	6 
A,DEG3,CP082,PM,MT	: 	: 	: 	5 	: 	: 	: 
A,DEG3,CP082,PM,NL	: 	: 	: 	: 	1 	2 	4 
A,DEG3,CP082,PM,NO	: 	: 	: 	3 	3 	4 	7 
A,DEG3,CP082,PM,PL	: 	: 	: 	1 	1 	1 	2 
A,DEG3,CP082,PM,PT	0 	0 	1 	1 	1 	1 	: 
A,DEG3,CP082,PM,RO	: 	: 	: 	: 	: 	0 	: 
A,DEG3,CP082,PM,SE	: 	14 	2 	2 	0 	5 	: 
A,DEG3,CP082,PM,SI	: 	: 	: 	1 	1 	3 	3 
A,DEG3,CP082,PM,SK	: 	: 	: 	1 	0 	0 	1 
A,DEG3,CP082,PM,UK	2 	0 	1 	2 	1 	1 	: 
A,DEG3,CP082,PM,XK	: 	: 	: 	: 	: 	0 i	: 
A,DEG3,CP083,PM,AT	: 	: 	23 	22 	13 	10 	13 
A,DEG3,CP083,PM,BE	14 	18 	29 	24 	24 	28 	30 
A,DEG3,CP083,PM,BG	: 	: 	: 	43 	40 	39 	41 
A,DEG3,CP083,PM,CY	: 	: 	: 	31 	34 	38 	38 e
A,DEG3,CP083,PM,CZ	: 	: 	: 	41 	45 	40 	40 
A,DEG3,CP083,PM,DE	: 	15 	: 	: 	23 	22 	20 
A,DEG3,CP083,PM,DK	: 	16 	17 	20 	21 	21 	24 
A,DEG3,CP083,PM,EA	: 	: 	: 	19 u	26 i	: 	: 
A,DEG3,CP083,PM,EA12	: 	: 	: 	19 u	25 i	: 	: 
A,DEG3,CP083,PM,EA13	: 	: 	: 	19 u	25 i	: 	: 
A,DEG3,CP083,PM,EA17	: 	: 	: 	: 	26 i	: 	: 
A,DEG3,CP083,PM,EA18	: 	: 	: 	: 	26 i	: 	: 
A,DEG3,CP083,PM,EE	: 	: 	: 	47 	47 	38 	38 
A,DEG3,CP083,PM,EEA28	: 	: 	: 	24 e	28 i	: 	: 
A,DEG3,CP083,PM,EEA30_2007	: 	: 	: 	: 	28 i	: 	: 
A,DEG3,CP083,PM,EFTA	: 	: 	: 	26 u	15 u	: 	: 
A,DEG3,CP083,PM,EL	10 	: 	: 	36 	33 	34 	37 
A,DEG3,CP083,PM,ES	: 	14 	19 	25 	31 	26 	32 
A,DEG3,CP083,PM,EU15	: 	: 	: 	19 u	25 i	: 	: 
A,DEG3,CP083,PM,EU25	: 	: 	: 	24 e	28 i	: 	: 
A,DEG3,CP083,PM,EU27_2007	: 	: 	: 	24 u	28 i	: 	: 
A,DEG3,CP083,PM,FI	: 	18 	27 	26 	22 	22 	23 
A,DEG3,CP083,PM,FR	16 	: 	19 	32 	26 	21 	21 e
A,DEG3,CP083,PM,HR	: 	: 	: 	39 	40 	44 	40 
A,DEG3,CP083,PM,HU	: 	: 	: 	56 	47 	59 	41 
A,DEG3,CP083,PM,IE	: 	: 	: 	: 	35 	33 	29 
A,DEG3,CP083,PM,IT	12 	16 	24 	: 	20 	25 	22 
A,DEG3,CP083,PM,LT	: 	: 	: 	41 	38 	36 	37 
A,DEG3,CP083,PM,LU	1 	: 	15 	20 	19 	23 	18 
A,DEG3,CP083,PM,LV	: 	: 	: 	52 	46 	37 	42 
A,DEG3,CP083,PM,MT	: 	: 	: 	23 	: 	: 	: 
